CUSTOMER_SK,TOTAL_REVENUE,TOTAL_ITEMS,DISTINCT_ITEMS,TIMES_VISITED,MOST_RECENT_VISIT,AVG_SPENT_PER_VISIT
26037715,1177.26986,312,93,14,3/20/15,84.09070429
24187651,1175.18981,347,218,45,3/24/15,26.11532911
51910934,1174.81987,305,158,15,3/20/15,78.32132467
22220239,1173.68996,324,137,21,3/24/15,55.8899981
23608397,1173.47986,316,190,49,3/24/15,23.94856857
21431559,1173.26983,308,237,6,3/25/15,195.5449717
21573369,1171.92978,270,127,25,3/24/15,46.8771912
39560131,1170.90983,286,141,8,3/20/15,146.3637288
20784541,1170.30987,398,220,33,3/24/15,35.46393545
51832497,1170.05986,323,174,22,3/23/15,53.18453909
37641574,1169.9296,260,106,17,3/17/15,68.81938824
21152942,1169.01978,549,116,12,3/23/15,97.418315
22208038,1168.50989,531,342,11,3/21/15,106.2281718
39926902,1165.53977,307,167,13,3/24/15,89.65690538
23795671,1164.97981,320,119,23,3/25/15,50.65129609
22597869,1164.45989,332,183,20,3/24/15,58.2229945
22736205,1163.56986,294,144,11,3/20/15,105.7790782
36368641,1161.99975,279,196,11,3/19/15,105.6363409
34922689,1158.53979,271,118,32,3/25/15,36.20436844
20807562,1158.1398,324,189,17,3/12/15,68.12587059
21153804,1158.09986,301,197,17,3/16/15,68.12352118
51829841,1157.99987,335,207,20,3/20/15,57.8999935
36799989,1157.62986,304,194,15,3/24/15,77.175324
39304533,1155.45993,319,168,26,3/22/15,44.44076654
36796386,1153.76976,289,179,43,3/25/15,26.83185488
34917830,1153.1898,328,133,17,3/21/15,67.83469412
22338806,1152.94968,291,130,22,3/23/15,52.40680364
22847699,1151.11973,350,153,27,3/8/15,42.63406407
20691433,1150.68985,413,216,16,3/21/15,71.91811563
23242457,1150.04987,358,187,23,3/21/15,50.00216826
23748538,1146.47982,303,198,8,3/14/15,143.3099775
40172921,1145.40988,348,231,22,3/24/15,52.06408545
21352901,1142.49985,302,187,21,3/21/15,54.40475476
20892820,1142.39981,283,196,9,3/16/15,126.9333122
22206044,1140.81993,350,150,77,3/25/15,14.81584325
21623262,1140.49987,356,207,54,3/25/15,21.12036796
23705833,1137.67994,358,214,106,3/24/15,10.73282962
23748767,1136.81993,363,220,18,3/24/15,63.15666278
31912762,1136.0899,345,199,5,3/25/15,227.21798
23270508,1135.94993,388,130,72,3/25/15,15.77708236
33415952,1135.94984,297,197,21,3/24/15,54.09284952
51838177,1135.56976,323,106,14,3/19/15,81.11212571
21212634,1135.44977,318,137,26,3/7/15,43.671145
22642263,1134.45982,279,186,25,3/25/15,45.3783928
34510629,1133.90972,259,171,24,3/25/15,47.24623833
39919879,1133.03986,354,204,48,3/24/15,23.60499708
22211137,1132.41995,360,113,17,3/21/15,66.61293824
21249862,1131.2998,295,193,15,3/21/15,75.41998667
21160625,1129.6199,515,153,49,3/24/15,23.05346735
23460492,1128.35981,329,167,10,3/21/15,112.835981
39558741,1128.06981,247,161,24,3/23/15,47.00290875
40107999,1127.52989,307,197,34,3/24/15,33.16264382
22153130,1127.31978,371,202,9,3/12/15,125.2577533
21625716,1126.56974,387,138,63,3/25/15,17.88205937
39839569,1126.25988,350,187,16,3/23/15,70.3912425
22203495,1125.84983,321,195,36,3/24/15,31.27360639
22589340,1125.53989,400,196,90,3/24/15,12.50599878
26128832,1125.0699,333,189,30,3/25/15,37.50233
22230215,1123.82981,279,174,24,3/22/15,46.82624208
22749973,1123.17982,379,148,7,3/14/15,160.45426
28306351,1122.90989,291,172,29,3/24/15,38.72103069
37634411,1122.29978,296,123,40,3/23/15,28.0574945
38871601,1121.41992,399,197,23,3/22/15,48.75738783
34918347,1121.25978,351,143,30,3/24/15,37.375326
22295699,1120.05987,397,141,35,3/24/15,32.00171057
39314151,1119.34985,337,206,21,3/21/15,53.30237381
25950809,1119.04988,322,136,32,3/24/15,34.97030875
39632367,1118.64992,305,174,29,3/24/15,38.57413517
40235138,1117.34984,293,197,21,3/12/15,53.20713524
22292240,1117.08984,303,190,5,3/10/15,223.417968
35116941,1116.55978,297,145,7,3/24/15,159.50854
27673846,1116.40983,292,140,22,3/25/15,50.74590136
34481940,1116.38977,318,180,14,3/20/15,79.74212643
23792513,1114.99995,312,155,20,3/20/15,55.7499975
50949547,1114.69981,386,188,27,3/25/15,41.28517815
21161130,1113.96986,393,178,9,3/25/15,123.7744289
40344770,1113.6898,288,150,11,3/24/15,101.2445273
22847688,1112.54974,259,170,34,3/24/15,32.72205118
21633342,1110.37981,318,128,57,3/23/15,19.48034754
28180701,1107.44999,381,205,13,3/22/15,85.18846077
21633082,1106.47989,278,132,44,3/24/15,25.14727023
37377610,1103.3799,294,202,25,3/21/15,44.135196
38991118,1102.92982,341,183,10,3/14/15,110.292982
21169569,1102.49994,380,166,12,3/24/15,91.874995
22208043,1101.2497,324,156,23,3/25/15,47.88042174
22208041,1100.93987,308,129,42,3/25/15,26.21285405
25894271,1099.68979,279,187,14,3/19/15,78.54927071
20751648,1099.45972,234,123,12,3/25/15,91.62164333
39009375,1099.18983,328,208,9,3/22/15,122.1322033
34321508,1098.00991,298,194,10,2/25/15,109.800991
28426091,1094.97992,333,192,10,3/17/15,109.497992
20654956,1094.94979,358,182,12,3/21/15,91.24581583
20865988,1094.78966,292,128,12,3/19/15,91.23247167
25775745,1093.53983,350,141,101,3/25/15,10.82712703
21633743,1092.63992,356,193,19,3/25/15,57.50736421
40177664,1092.49993,374,87,20,3/23/15,54.6249965
40104389,1091.43984,317,100,16,3/24/15,68.21499
20724104,1090.41987,271,166,12,3/20/15,90.8683225
21151393,1089.62984,263,108,12,3/21/15,90.80248667
22390812,1084.7798,331,204,22,3/7/15,49.30817273
20661208,1084.11981,249,141,11,3/9/15,98.55634636
52626511,1083.17988,300,227,14,3/20/15,77.36999143
21143669,1082.61998,375,232,20,3/23/15,54.130999
40240879,1082.38998,348,208,10,3/23/15,108.238998
21290262,1081.88979,297,144,16,3/24/15,67.61811188
21580846,1080.17994,296,143,25,3/23/15,43.2071976
22340787,1079.69992,385,188,33,3/25/15,32.71817939
21620481,1078.91986,264,168,12,3/25/15,89.90998833
22129698,1077.75995,335,202,33,3/25/15,32.65939242
29345203,1077.32982,348,254,17,3/21/15,63.37234235
34372147,1077.28993,351,231,19,3/20/15,56.69947
20728032,1077.04977,243,138,13,3/14/15,82.84998231
25228091,1076.9799,342,195,33,3/23/15,32.63575455
22153034,1076.14991,292,168,27,3/20/15,39.85740407
37620169,1074.79983,352,204,23,3/24/15,46.73042739
22220204,1074.21971,324,125,14,3/25/15,76.72997929
22249804,1074.12994,413,198,30,3/25/15,35.80433133
30230798,1074.02991,293,198,41,3/22/15,26.19585146
22004406,1073.76989,273,163,8,3/21/15,134.2212363
23025190,1071.64973,267,178,15,3/17/15,71.44331533
39837613,1071.51995,352,176,34,3/25/15,31.51529265
21159176,1069.33979,335,112,7,2/26/15,152.7628271
36756921,1069.22984,317,108,34,3/25/15,31.44793647
39846111,1068.82979,323,139,28,3/25/15,38.1724925
37452594,1068.62987,277,171,19,3/21/15,56.24367737
34945759,1068.14987,670,179,41,3/25/15,26.05243585
21467887,1067.5099,274,172,13,3/20/15,82.11614615
28298906,1066.56985,297,167,7,3/22/15,152.3671214
23795733,1066.14992,313,204,19,3/19/15,56.11315368
21381211,1065.43994,330,160,24,3/25/15,44.39333083
40105748,1064.27988,329,184,21,3/24/15,50.67999429
22153075,1064.27986,345,162,15,3/20/15,70.95199067
22162486,1064.15983,287,178,21,3/21/15,50.67427762
21472022,1063.81989,259,164,27,3/22/15,39.40073667
52621479,1062.28983,252,162,14,3/19/15,75.877845
22591987,1061.19993,293,173,35,3/20/15,30.319998
21189832,1061.13989,328,159,39,3/24/15,27.20871513
32515990,1059.66993,348,246,18,3/24/15,58.87055167
52658110,1059.40989,320,202,32,3/19/15,33.10655906
23452502,1059.28981,547,130,76,3/23/15,13.93802382
37711825,1058.63992,296,105,51,3/24/15,20.75764549
22597095,1057.75995,450,252,30,3/24/15,35.258665
52514217,1056.53976,249,123,23,3/25/15,45.9365113
21627561,1056.49983,309,186,13,3/19/15,81.26921769
21157859,1055.44984,267,151,13,3/23/15,81.18844923
53215047,1055.34941,373,74,27,3/23/15,39.08701519
20739854,1054.73987,357,118,81,3/25/15,13.02147988
39656993,1054.1299,375,196,26,3/20/15,40.54345769
26326099,1053.89984,304,179,16,3/25/15,65.86874
52997079,1051.80986,251,131,21,3/23/15,50.08618381
20909633,1051.6999,256,146,13,3/25/15,80.89999231
50248672,1050.94995,460,350,69,3/25/15,15.2311587
53467634,1050.10986,264,170,16,3/22/15,65.63186625
36878487,1049.34994,356,226,77,3/25/15,13.6279213
21155085,1049.15976,348,111,13,3/21/15,80.70459692
39921347,1048.53986,254,147,14,3/21/15,74.89570429
39736856,1048.21984,266,84,45,3/25/15,23.29377422
34335987,1047.21984,310,119,10,3/25/15,104.721984
20672137,1046.64991,291,150,10,3/17/15,104.664991
21658811,1046.44989,293,103,19,3/22/15,55.07631
41542392,1045.92994,284,202,5,3/24/15,209.185988
26114114,1045.77994,286,165,39,3/23/15,26.81487026
20898522,1045.2999,331,183,27,3/24/15,38.71481111
34446947,1042.93986,301,196,33,3/23/15,31.60423818
22313806,1042.69972,302,134,25,3/24/15,41.7079888
39005482,1041.88982,276,203,20,3/25/15,52.094491
41521162,1041.32978,337,148,62,3/25/15,16.79564161
35116870,1040.0199,303,153,28,3/24/15,37.14356786
36012168,1039.77992,306,186,26,3/17/15,39.99153538
41520091,1038.77986,281,177,12,3/11/15,86.56498833
23380856,1038.52972,243,70,24,3/23/15,43.27207167
21159722,1038.49981,270,186,15,3/19/15,69.23332067
37156740,1038.35987,279,165,12,3/24/15,86.52998917
40175887,1037.95991,323,132,68,3/25/15,15.26411632
21288476,1037.43989,346,155,29,3/21/15,35.77378931
53374113,1035.66992,263,120,33,3/24/15,31.38393697
22153209,1035.2799,324,188,25,3/25/15,41.411196
39728263,1034.83983,260,179,9,3/23/15,114.9822033
21155049,1034.67994,356,181,38,3/24/15,27.22841947
22964084,1033.33983,264,138,13,3/17/15,79.48767923
22844432,1033.20984,326,200,21,3/24/15,49.20046857
23795737,1033.17987,321,131,18,3/24/15,57.39888167
22118599,1032.78986,307,182,13,3/21/15,79.44537385
37615638,1032.23991,301,222,9,3/24/15,114.6933233
22153322,1031.3199,333,152,19,3/21/15,54.27999474
21321542,1029.19966,243,116,21,3/21/15,49.00950762
21474395,1029.00993,309,153,12,3/24/15,85.7508275
23613203,1028.60982,281,181,15,3/14/15,68.573988
23605187,1028.59995,281,143,11,3/24/15,93.50908636
21263340,1028.08988,370,221,45,3/24/15,22.84644178
20968252,1028.07974,254,157,11,3/6/15,93.46179455
36838585,1027.50983,283,187,22,3/23/15,46.70499227
36786046,1026.63987,271,149,19,3/23/15,54.03367737
22157476,1024.86981,279,152,24,3/23/15,42.70290875
22208014,1024.58986,439,228,61,3/25/15,16.79655508
22249824,1024.19983,295,139,17,3/21/15,60.24704882
41523414,1023.31993,311,195,23,3/23/15,44.49217087
23434240,1022.71993,260,147,38,3/25/15,26.91368237
21618254,1022.52986,437,182,20,3/25/15,51.126493
53384874,1020.98988,292,141,48,3/25/15,21.2706225
41516086,1020.66988,282,193,22,3/21/15,46.39408545
20719345,1020.54973,282,160,11,3/23/15,92.77724818
21656744,1019.83986,276,126,14,3/23/15,72.84570429
39619294,1019.0898,324,213,72,3/25/15,14.154025
22153136,1018.1599,308,176,22,3/23/15,46.27999545
28670368,1017.55986,273,150,18,3/19/15,56.53110333
23808536,1017.49984,392,176,25,3/23/15,40.6999936
21159915,1016.97995,304,178,22,3/25/15,46.22636136
20695246,1015.68966,267,68,29,3/24/15,35.02378138
51834109,1014.04982,267,141,19,3/14/15,53.37104316
20695594,1013.4798,283,176,5,3/10/15,202.69596
22992254,1013.27988,265,145,16,3/25/15,63.3299925
21153603,1012.31992,314,197,34,3/19/15,29.77411529
21191477,1012.21986,343,176,28,3/20/15,36.15070929
20784555,1011.6399,292,169,23,3/22/15,43.98434348
21102583,1008.09996,490,193,67,3/24/15,15.04626806
52024373,1007.69983,257,107,28,3/17/15,35.98927964
37351299,1007.32983,247,147,14,3/10/15,71.95213071
21049161,1006.98985,274,160,22,3/22/15,45.77226591
36757839,1006.78999,286,138,39,3/25/15,25.81512795
20751640,1006.2898,331,215,34,3/23/15,29.59675882
34450566,1005.58993,253,166,28,3/24/15,35.91392607
20856094,1005.58985,278,104,27,3/21/15,37.24406852
21456650,1004.82982,248,129,8,2/28/15,125.6037275
34938516,1004.52995,328,169,20,3/20/15,50.2264975
28855466,1004.45986,239,153,12,3/25/15,83.70498833
21613338,1004.12979,281,190,9,3/25/15,111.5699767
21152114,1003.94981,283,178,23,3/23/15,43.64999174
20736981,1001.8499,294,170,19,3/23/15,52.72894211
51920715,1001.4799,367,115,24,3/24/15,41.72832917
39452893,1001.34988,276,191,11,3/22/15,91.03180727
21632667,1001.13964,236,119,45,3/23/15,22.24754756
21269051,1000.19993,416,195,34,3/25/15,29.417645
22206541,999.84982,248,133,9,3/2/15,111.0944244
40268404,999.24985,240,148,9,2/20/15,111.0277611
39832910,998.85999,364,165,21,3/25/15,47.56476143
29932846,997.2998,291,164,11,3/25/15,90.66361818
20708128,996.78979,243,149,19,3/23/15,52.46262053
22642765,996.74985,274,151,12,3/17/15,83.0624875
53214108,996.48997,334,188,28,3/25/15,35.5889275
22253883,996.33982,319,187,15,3/21/15,66.42265467
21034566,995.13984,267,151,21,3/22/15,47.38761143
22395039,994.73996,330,195,25,3/24/15,39.7895984
51984796,994.02986,242,154,25,3/20/15,39.7611944
21429241,993.18993,278,190,42,3/25/15,23.64737929
23822319,992.59992,297,157,33,3/11/15,30.07878545
21451605,991.9498,269,169,8,3/23/15,123.993725
29369440,991.38989,297,187,17,3/19/15,58.31705235
21437649,991.01979,476,163,26,3/25/15,38.11614577
22240885,990.85994,445,139,23,3/20/15,43.08086696
21587750,990.40987,267,175,17,3/17/15,58.25940412
21170961,988.8699,289,159,33,3/24/15,29.96575455
28433219,987.13984,271,164,39,3/22/15,25.31127795
22153038,987.11996,304,149,46,3/23/15,21.45912957
22612287,986.14989,315,185,46,3/25/15,21.43804109
22987435,985.50993,284,144,18,3/23/15,54.75055167
39818094,984.98989,270,151,15,3/23/15,65.66599267
21663834,984.68985,279,166,13,3/20/15,75.74537308
22129742,984.6599,314,152,18,3/24/15,54.70332778
22382563,984.39992,246,144,18,3/17/15,54.68888444
40010333,984.07986,254,162,38,3/24/15,25.89683842
21666275,983.97981,231,154,11,3/24/15,89.45271
21225995,983.68993,300,218,6,3/22/15,163.9483217
21623476,983.35985,289,147,33,3/20/15,29.79878333
22329423,983.14993,313,191,10,3/14/15,98.314993
22230246,982.23989,297,179,15,3/23/15,65.48265933
36556395,982.04986,276,149,29,3/23/15,33.86378828
27908506,982.03993,325,183,9,3/22/15,109.1155478
22163783,982.03993,289,139,19,3/24/15,51.68631211
34918009,981.8199,294,178,16,3/21/15,61.36374375
22153285,981.53991,288,178,18,3/21/15,54.529995
21625102,981.44985,274,130,14,3/24/15,70.10356071
34945500,980.0799,366,222,16,3/24/15,61.25499375
42478106,978.27989,264,79,41,3/24/15,23.86048512
30028888,978.21989,235,156,12,3/16/15,81.51832417
23631185,978.10993,321,204,16,3/25/15,61.13187063
25263446,978.04988,260,130,12,3/3/15,81.50415667
36768644,977.29995,287,197,18,3/24/15,54.29444167
21287737,976.47983,236,156,22,3/20/15,44.38544682
25480422,976.06985,278,136,8,3/25/15,122.0087313
22211079,974.71986,296,122,17,3/19/15,57.33646235
22417308,974.39991,280,173,32,3/24/15,30.44999719
21159242,974.31983,272,192,18,3/20/15,54.12887944
38977995,973.89983,246,167,16,3/24/15,60.86873938
23575552,973.72999,349,146,32,3/25/15,30.42906219
20676035,973.49985,253,165,17,3/19/15,57.26469706
39728707,973.11979,274,166,12,3/22/15,81.09331583
21152561,973.02992,289,202,20,3/24/15,48.651496
21156676,972.97992,316,151,61,3/25/15,15.95049049
34462220,972.85989,295,172,22,3/24/15,44.22090409
20810336,971.27987,262,152,15,3/25/15,64.75199133
20853996,969.84988,268,189,10,3/24/15,96.984988
21621904,969.21979,297,74,22,3/20/15,44.055445
22249826,968.81987,289,163,28,3/21/15,34.60070964
22597784,968.75986,251,168,10,3/22/15,96.875986
22007122,968.49989,336,200,37,3/23/15,26.1756727
28179740,968.33984,305,190,11,3/19/15,88.03089455
34380967,967.16982,235,158,17,3/23/15,56.89234235
22847682,966.58984,265,104,22,3/21/15,43.93590182
22764317,965.70991,288,217,29,3/22/15,33.30034172
21626570,965.02981,260,145,24,3/21/15,40.20957542
21626296,963.76988,296,85,16,3/25/15,60.2356175
28680089,963.41988,230,147,18,3/20/15,53.52332667
20725874,961.8899,249,203,6,2/28/15,160.3149833
21473212,961.86984,259,152,12,3/20/15,80.15582
34308241,960.80983,276,131,21,3/21/15,45.75284905
21164514,960.68984,246,122,17,3/16/15,56.51116706
21173701,959.50988,285,170,36,3/23/15,26.65305222
51837805,959.37993,303,180,21,3/22/15,45.68475857
21476571,959.29984,218,157,11,3/21/15,87.20907636
20729388,956.31981,227,109,29,3/24/15,32.97654517
28671189,955.44989,242,186,5,3/21/15,191.089978
22340791,955.37994,363,163,59,3/12/15,16.19288034
21460970,954.6398,297,179,18,3/20/15,53.03554444
21630635,954.46983,258,161,29,3/19/15,32.91275276
34333989,953.89972,291,173,9,3/1/15,105.9888578
35112899,952.8899,284,187,32,3/22/15,29.77780938
39555288,951.5198,263,116,14,3/20/15,67.9657
39551867,951.13991,261,159,22,3/21/15,43.23363227
21150563,951.02965,391,115,19,3/23/15,50.05419211
21451467,950.83942,386,113,12,3/11/15,79.23661833
21121647,950.72998,306,122,14,3/25/15,67.90928429
21702843,949.67991,263,130,27,3/24/15,35.17333
51829703,948.81982,275,119,28,3/23/15,33.88642214
21156223,948.26982,261,173,8,3/13/15,118.5337275
40175552,948.1299,254,134,9,3/24/15,105.3477667
23469967,947.87983,262,144,6,3/16/15,157.9799717
22242199,947.55988,236,131,33,3/24/15,28.71393576
22754914,947.35989,369,129,15,3/20/15,63.157326
29932474,947.25997,305,161,16,3/22/15,59.20374813
21154925,947.19988,241,168,11,3/3/15,86.10908
21200173,946.92987,235,143,11,3/25/15,86.08453364
39916616,946.39989,256,146,30,3/23/15,31.546663
22117052,945.89966,268,101,6,3/20/15,157.6499433
21136142,945.44996,295,177,15,3/24/15,63.02999733
34468675,944.58988,247,178,30,3/23/15,31.48632933
40018363,944.11982,297,205,28,3/22/15,33.718565
34848459,943.96989,266,172,6,3/20/15,157.328315
22207946,943.76987,271,155,26,3/25/15,36.29884115
21625129,943.47987,264,179,13,3/13/15,72.57537462
28663207,942.84979,227,152,15,3/11/15,62.85665267
21565073,942.81987,230,126,26,3/24/15,36.26230269
22153316,942.38991,267,147,18,3/21/15,52.354995
20864324,941.94991,363,151,17,3/24/15,55.40881824
20784476,941.65996,289,76,32,3/23/15,29.42687375
22169579,940.54994,378,181,58,3/24/15,16.21637828
21156895,940.36984,277,124,10,3/21/15,94.036984
52636611,939.87989,261,182,18,3/19/15,52.21554944
21450522,939.60989,277,187,7,3/17/15,134.2299843
34920343,939.19991,260,155,20,3/25/15,46.9599955
39462039,939.18995,277,189,24,3/24/15,39.13291458
39818642,938.3998,210,156,13,3/17/15,72.1846
23651983,938.14985,257,187,37,3/25/15,25.35540135
52621201,937.69977,282,172,23,3/20/15,40.76955522
21594140,937.5298,245,124,20,3/24/15,46.87649
26027638,937.0799,303,201,34,3/23/15,27.56117353
40112220,936.02983,244,116,15,3/23/15,62.40198867
41535173,935.08992,276,157,34,3/22/15,27.50264471
27653038,934.92994,350,193,16,3/24/15,58.43312125
21460967,933.99981,255,159,12,3/12/15,77.8333175
21246818,933.71982,235,112,51,3/25/15,18.30823176
20820217,933.6299,289,186,16,3/22/15,58.35186875
52637035,932.16987,236,172,15,3/21/15,62.144658
36837591,932.00996,322,166,33,3/25/15,28.24272606
52197161,931.91978,179,79,20,3/10/15,46.595989
22228407,931.53,355,169,26,3/25/15,35.82807692
20886709,931.50998,351,186,32,3/24/15,29.10968688
39354604,930.93986,239,155,12,3/21/15,77.57832167
20757185,930.57984,244,146,5,3/1/15,186.115968
37715060,929.78995,330,227,66,3/24/15,14.08772652
22261659,929.17978,238,143,20,3/14/15,46.458989
39308428,928.31971,240,152,11,3/22/15,84.39270091
22208766,927.60998,235,98,25,3/24/15,37.1043992
40168745,927.4299,266,179,20,3/24/15,46.371495
28404514,926.85988,255,169,6,3/25/15,154.4766467
23798266,926.68989,251,130,23,3/23/15,40.29086478
37058482,926.2598,248,165,71,3/25/15,13.04591268
23269412,925.6099,269,143,19,3/24/15,48.71631053
39915517,924.85982,207,94,25,3/16/15,36.9943928
31882028,924.82995,370,236,21,3/25/15,44.03952143
22206232,924.67989,256,145,12,3/21/15,77.0566575
21701809,923.76993,277,148,13,3/24/15,71.05922538
21075831,923.3299,257,162,14,3/17/15,65.95213571
22211044,922.94979,252,155,10,3/21/15,92.294979
22282680,922.8398,295,106,6,3/10/15,153.8066333
37614526,922.73989,248,159,23,3/22/15,40.11912565
21181287,922.57985,240,170,29,3/25/15,31.81309828
34338341,922.19992,274,150,10,3/21/15,92.219992
23467162,921.90989,224,140,25,3/23/15,36.8763956
22211018,921.54992,279,179,15,3/21/15,61.43666133
26117085,921.29988,233,120,19,3/25/15,48.48946737
21155422,920.40989,282,145,26,3/21/15,35.40038038
39309985,919.06994,260,86,38,3/25/15,24.18605105
37469473,917.82986,242,159,14,3/14/15,65.55927571
27945644,917.78985,231,173,17,3/23/15,53.98763824
28750339,917.62985,308,110,56,3/25/15,16.38624732
39433520,917.47993,281,106,26,3/24/15,35.28768962
21429923,916.97963,256,118,15,3/19/15,61.13197533
28168373,916.47987,281,131,29,3/24/15,31.60275414
22191134,916.21998,325,191,44,3/25/15,20.82318136
40178519,915.98982,253,120,13,3/24/15,70.46075538
52861138,915.89986,306,147,40,3/24/15,22.8974965
25345286,915.10992,312,203,47,3/24/15,19.47042383
20789559,914.92985,307,179,8,3/21/15,114.3662313
23748419,914.53984,228,154,18,3/12/15,50.80776889
22011511,914.52989,256,153,23,3/21/15,39.76216913
42471969,913.54991,239,130,25,3/17/15,36.5419964
36786846,912.8299,253,169,18,3/17/15,50.71277222
23251122,912.60979,191,120,18,3/21/15,50.70054389
22751386,912.13993,272,160,23,3/25/15,39.65825783
53111691,911.87983,224,120,6,3/24/15,151.9799717
34488207,911.21988,239,146,16,3/14/15,56.9512425
34358202,911.17977,253,127,35,3/21/15,26.03370771
53213285,911.13991,270,149,21,3/22/15,43.38761476
37706761,910.9399,282,203,19,3/25/15,47.94420526
34443761,909.92992,241,186,6,3/24/15,151.6549867
22524563,909.2099,358,221,24,3/25/15,37.88374583
22220262,909.04986,286,82,47,3/23/15,19.34148638
22395041,908.83987,349,152,22,3/24/15,41.31090318
22163862,907.99983,304,200,20,3/25/15,45.3999915
27940316,907.95983,236,160,21,3/25/15,43.23618238
36539706,907.74976,217,111,9,3/21/15,100.8610844
23785612,907.46979,219,99,15,3/21/15,60.497986
22187201,907.14976,225,148,38,3/24/15,23.87236211
39538271,907.04988,228,144,13,3/24/15,69.77306769
21187774,907.01992,359,206,20,3/23/15,45.350996
42467069,906.97995,319,225,12,3/25/15,75.5816625
34321267,906.75985,256,169,21,3/21/15,43.17904048
34446135,906.71999,255,101,37,3/25/15,24.50594568
25478857,906.71985,270,158,21,3/25/15,43.17713571
53236295,906.57991,242,109,19,3/22/15,47.71473211
25043950,906.06986,261,133,32,3/23/15,28.31468313
21170911,905.04985,212,134,17,3/19/15,53.23822647
28187675,904.79991,284,164,20,3/24/15,45.2399955
40043544,904.72998,290,114,62,3/25/15,14.59241903
39018925,903.05991,246,125,24,3/24/15,37.62749625
23637528,901.96996,256,107,16,3/25/15,56.3731225
21289058,901.7698,267,175,21,3/21/15,42.94141905
36843890,900.47985,223,116,30,3/20/15,30.015995
34940682,899.93987,207,101,25,3/23/15,35.9975948
36515526,898.6399,257,188,11,3/24/15,81.69453636
28840959,898.17983,292,116,40,3/25/15,22.45449575
23643227,898.11981,236,125,21,3/24/15,42.76761
28739346,896.5899,271,177,13,3/25/15,68.96845385
25250038,896.41984,270,194,45,3/20/15,19.92044089
36879896,896.04985,239,183,12,3/8/15,74.67082083
36557069,895.82986,208,100,23,3/22/15,38.94912435
22760482,895.53991,284,138,27,3/25/15,33.16814481
34306689,895.02996,297,184,20,3/21/15,44.751498
50246482,894.75997,261,178,16,3/23/15,55.92249813
20726754,893.81993,251,156,25,3/23/15,35.7527972
22295664,892.84992,246,154,14,3/25/15,63.77499429
21296687,891.66985,254,130,20,3/24/15,44.5834925
40176272,891.35994,258,141,10,3/21/15,89.135994
23266941,891.18987,246,147,14,3/11/15,63.65641929
23633572,890.99992,233,144,15,3/24/15,59.39999467
21663316,890.92979,257,122,9,3/17/15,98.99219889
39632061,890.72991,236,149,17,3/23/15,52.39587706
23640695,889.90996,304,198,37,3/22/15,24.05162054
51902051,889.36995,239,133,17,3/24/15,52.31587941
28067177,888.13993,306,205,15,3/10/15,59.20932867
22307857,887.95997,217,122,13,3/21/15,68.30461308
52623460,887.7399,273,197,9,3/19/15,98.63776667
27976567,887.65995,328,142,49,3/25/15,18.11550918
20802109,887.40988,296,139,20,3/25/15,44.370494
20983338,887.31973,243,152,24,3/20/15,36.97165542
40131932,885.29977,216,138,30,3/20/15,29.50999233
40174446,885.0299,247,142,29,3/24/15,30.51827241
21212686,884.17987,216,123,7,3/4/15,126.31141
21701598,884.0499,230,135,32,3/19/15,27.62655938
22162631,882.77983,248,160,24,3/23/15,36.78249292
25764437,882.64997,310,139,35,3/25/15,25.21857057
51082045,882.07983,259,165,9,3/9/15,98.00887
22529988,881.95987,262,186,22,3/22/15,40.089085
23639118,881.88997,319,210,77,3/24/15,11.45311649
23271326,881.84992,254,159,21,3/24/15,41.99285333
20710481,881.42988,243,149,6,3/8/15,146.90498
21275639,881.18992,274,169,16,3/21/15,55.07437
21163986,881.15983,218,139,13,3/21/15,67.78152538
21151375,880.49977,207,119,13,3/23/15,67.73075154
22902414,880.13987,256,117,9,3/11/15,97.79331889
36018080,880.01994,281,197,33,3/24/15,26.66727091
22295668,879.9299,306,178,48,3/25/15,18.33187292
23130860,879.58993,296,168,23,3/24/15,38.24304043
23522356,878.98984,223,130,12,3/17/15,73.24915333
30021839,878.61981,221,136,9,3/21/15,97.62442333
38863836,877.83984,221,167,30,3/24/15,29.261328
22992560,877.46998,273,93,60,3/25/15,14.62449967
20794268,876.41979,312,86,19,3/23/15,46.12735737
22153341,876.28989,287,141,9,3/12/15,97.36554333
37703211,875.57998,341,196,32,3/24/15,27.36187438
22015703,875.24988,224,154,13,3/22/15,67.32691385
21284880,874.04996,263,153,28,3/24/15,31.21607
34310725,872.22995,226,93,44,3/24/15,19.82340795
20814909,871.78977,211,136,15,3/20/15,58.119318
21632644,871.35979,223,136,6,2/28/15,145.2266317
39748866,869.41999,274,127,15,3/23/15,57.96133267
21064245,869.22988,263,166,4,3/14/15,217.30747
22841657,869.20964,291,90,25,3/25/15,34.7683856
20924486,869.19994,290,152,34,3/24/15,25.56470412
21621960,868.02989,213,150,10,3/17/15,86.802989
42460834,866.78996,317,183,38,3/23/15,22.81026211
31923785,866.6899,217,130,10,3/25/15,86.66899
26309714,866.09992,234,172,15,3/20/15,57.73999467
22208950,865.79985,259,147,11,3/7/15,78.70907727
20684242,865.69986,359,146,29,3/21/15,29.85171931
23748511,865.4799,273,160,17,3/20/15,50.91058235
20792407,865.0098,215,121,17,3/7/15,50.88292941
37158661,864.83982,178,97,5,3/9/15,172.967964
